gid,val,emd_cd,emd_nm
라라069759,,46230310,봉강면
라라179778,,46230360,다압면
라라128696,,46230330,옥곡면
라라057645,,46230310,봉강면
라라230678,,46230350,진월면
라라114695,,46230320,옥룡면
라라191591,,46230110,금호동
라라150601,,46230103,도이동
라라109654,,46230250,광양읍
라라026761,,46230310,봉강면
라라085629,,46230250,광양읍
라라214699,,46230340,진상면
라라044627,,46230250,광양읍
라라136771,,46230340,진상면
라라163709,,46230340,진상면
라라031733,,46230310,봉강면
라라037738,,46230310,봉강면
라라146737,,46230340,진상면
라라130602,,46230104,성황동
라라089676,,46230320,옥룡면
라라075755,,46230310,봉강면
라라047636,,46230250,광양읍
라라139778,,46230340,진상면
라라148675,,46230330,옥곡면
라라067659,,46230310,봉강면
라라150568,,46230103,도이동
라라084674,,46230310,봉강면
라라140775,,46230340,진상면
라라093737,,46230320,옥룡면
라라159594,,46230103,도이동
라라084755,,46230320,옥룡면
라라183759,,46230360,다압면
라라189757,,46230360,다압면
라라114785,,46230340,진상면
라라132759,,46230320,옥룡면
라라039752,,46230310,봉강면
라라148722,,46230340,진상면
라라050658,,46230310,봉강면
라라215571,,46230110,금호동
라라136582,,46230102,황길동
라라136735,,46230340,진상면
라라144595,,46230102,황길동
라라055746,,46230310,봉강면
라라161779,,46230340,진상면
라라142658,,46230330,옥곡면
라라222740,,46230360,다압면
라라130577,,46230101,황금동
라라232638,,46230350,진월면
라라115834,,46230360,다압면
라라255574,,46230110,금호동
라라052640,,46230250,광양읍
라라029780,,46230310,봉강면
라라174594,,46230106,중동
라라235654,,46230350,진월면
라라144745,,46230340,진상면
라라156669,,46230330,옥곡면
라라124757,,46230320,옥룡면
라라059663,,46230310,봉강면
라라092645,,46230250,광양읍
라라129845,,46230360,다압면
라라131668,,46230250,광양읍
라라132852,,46230360,다압면
라라082625,,46230250,광양읍
라라186625,,46230107,마동
라라107715,,46230320,옥룡면
라라163768,,46230340,진상면
라라062763,,46230310,봉강면
라라179763,,46230360,다압면
라라235588,,46230110,금호동
라라057779,,46230310,봉강면
라라064785,,46230310,봉강면
라라240707,,46230350,진월면
라라084655,,46230250,광양읍
라라149790,,46230340,진상면
라라173770,,46230360,다압면
라라102710,,46230320,옥룡면
라라100763,,46230320,옥룡면
라라152701,,46230340,진상면
라라063613,,46230250,광양읍
라라091647,,46230250,광양읍
라라156718,,46230340,진상면
라라189576,,46230110,금호동
라라045762,,46230310,봉강면
라라071596,,46230250,광양읍
라라239703,,46230350,진월면
라라226636,,46230350,진월면
라라239553,,,
라라196658,,46230330,옥곡면
라라125711,,46230320,옥룡면
라라130806,,46230360,다압면
라라157566,,46230103,도이동
라라092801,,46230320,옥룡면
라라220586,,46230110,금호동
라라163724,,46230340,진상면
라라156691,,46230330,옥곡면
라라143849,,46230360,다압면
라라085726,,46230320,옥룡면
라라049665,,46230310,봉강면
라라088666,,46230320,옥룡면
라라051662,,46230310,봉강면
라라125606,,46230104,성황동
라라206656,,46230350,진월면
라라136655,,46230330,옥곡면
라라156652,,46230330,옥곡면
라라150703,,46230340,진상면
라라044763,,46230310,봉강면
라라194748,,46230360,다압면
라라177721,,46230340,진상면
라라217644,,46230350,진월면
라라218655,,46230350,진월면
라라225613,,46230109,태인동
라라151822,,46230360,다압면
라라157605,,46230103,도이동
라라102786,,46230320,옥룡면
라라185679,,46230340,진상면
라라049659,,46230310,봉강면
라라136755,,46230340,진상면
라라100804,,46230360,다압면
라라083739,,46230320,옥룡면
라라141798,,46230340,진상면
라라213575,,46230110,금호동
라라098847,,46230360,다압면
라라126735,,46230320,옥룡면
라라181763,,46230360,다압면
라라084653,,46230250,광양읍
라라229676,,46230350,진월면
라라131697,,46230330,옥곡면
라라178650,,46230330,옥곡면
라라075772,,46230310,봉강면
라라206573,,46230110,금호동
라라082616,,46230250,광양읍
라라156786,,46230340,진상면
라라125704,,46230320,옥룡면
라라142676,,46230330,옥곡면
라라144588,,46230102,황길동
라라091680,,46230320,옥룡면
라라189600,,46230107,마동
라라088569,,46230250,광양읍
라라151662,,46230330,옥곡면
라라082746,,46230320,옥룡면
라라208581,,46230110,금호동
라라241558,,46230110,금호동
라라055778,,46230310,봉강면
라라120645,,46230250,광양읍
라라128649,,46230250,광양읍
라라199707,,46230340,진상면
라라150632,,46230105,중군동
라라107682,,46230320,옥룡면
라라063626,,46230250,광양읍
라라139623,,46230105,중군동
라라095725,,46230320,옥룡면
라라148602,,46230103,도이동
라라238623,,46230109,태인동
라라190589,,46230110,금호동
라라133678,,46230330,옥곡면
라라065766,,46230310,봉강면
라라131694,,46230330,옥곡면
라라203711,,46230340,진상면
라라095565,,46230250,광양읍
라라105827,,46230360,다압면
라라130582,,46230102,황길동
라라182741,,46230340,진상면
라라214683,,46230350,진월면
라라089648,,46230250,광양읍
라라119609,,46230250,광양읍
라라225633,,46230350,진월면
라라045763,,46230310,봉강면
라라228631,,46230350,진월면
라라066635,,46230250,광양읍
라라198703,,46230340,진상면
라라128669,,46230320,옥룡면
라라161705,,46230340,진상면
라라234639,,46230350,진월면
라라160641,,46230330,옥곡면
라라194708,,46230340,진상면
라라233652,,46230350,진월면
라라241710,,46230350,진월면
라라107801,,46230360,다압면
라라138835,,46230360,다압면
라라065723,,46230310,봉강면
라라113812,,46230360,다압면
라라120656,,46230250,광양읍
라라075753,,46230310,봉강면
라라141584,,46230102,황길동
라라155729,,46230340,진상면
라라226707,,46230350,진월면
라라151758,,46230340,진상면
라라068779,,46230310,봉강면
라라130778,,46230340,진상면
라라241704,,46230350,진월면
라라213633,,46230350,진월면
라라217681,,46230350,진월면
라라208739,,46230360,다압면
라라162745,,46230340,진상면
라라212631,,46230350,진월면
라라108833,,46230360,다압면
라라199657,,46230330,옥곡면
라라099739,,46230320,옥룡면
라라214686,,46230340,진상면
라라115696,,46230320,옥룡면
라라196715,,46230340,진상면
라라077708,,46230310,봉강면
라라159752,,46230340,진상면
라라238717,,46230350,진월면
라라043626,,46230250,광양읍
라라185696,,46230340,진상면
라라231604,,46230109,태인동
라라051730,,46230310,봉강면
라라072783,,46230310,봉강면
라라141799,,46230340,진상면
라라045760,,46230310,봉강면
라라084598,,46230250,광양읍
라라107844,,46230360,다압면
라라093702,,46230320,옥룡면
라라132559,,,
라라203646,,46230330,옥곡면
라라059717,,46230310,봉강면
라라153660,,46230330,옥곡면
라라128615,,46230104,성황동
라라102788,,46230320,옥룡면
라라113670,,46230320,옥룡면
라라103765,,46230320,옥룡면
라라128617,,46230250,광양읍
라라163585,,46230103,도이동
라라194655,,46230330,옥곡면
라라045770,,46230310,봉강면
라라081672,,46230310,봉강면
라라226685,,46230350,진월면
라라176730,,46230340,진상면
라라120662,,46230320,옥룡면
라라070769,,46230310,봉강면
라라110746,,46230320,옥룡면
라라070658,,46230310,봉강면
라라092754,,46230320,옥룡면
라라116785,,46230340,진상면
라라138747,,46230340,진상면
라라096744,,46230320,옥룡면
라라231583,,46230110,금호동
라라256697,,46230350,진월면
라라079751,,46230320,옥룡면
라라098751,,46230320,옥룡면
라라232697,,46230350,진월면
라라087757,,46230320,옥룡면
라라181771,,46230360,다압면
라라200706,,46230340,진상면
라라106802,,46230360,다압면
라라114810,,46230360,다압면
라라065773,,46230310,봉강면
라라079717,,46230320,옥룡면
라라128668,,46230250,광양읍
라라145615,,46230104,성황동
라라165768,,46230340,진상면
라라118735,,46230320,옥룡면
라라152736,,46230340,진상면
라라202731,,46230340,진상면
라라214577,,46230110,금호동
라라155821,,46230360,다압면
라라186775,,46230360,다압면
라라084555,,46230250,광양읍
라라063612,,46230250,광양읍
라라113774,,46230320,옥룡면
라라064695,,46230310,봉강면
라라071611,,46230250,광양읍
라라047641,,46230250,광양읍
라라145778,,46230340,진상면
라라073742,,46230310,봉강면
라라174720,,46230340,진상면
라라241722,,46230350,진월면
라라207572,,46230110,금호동
라라165711,,46230340,진상면
라라220615,,46230109,태인동
라라242586,,46230110,금호동
라라122863,,46230360,다압면
라라108787,,46230320,옥룡면
라라224590,,46230110,금호동
라라089758,,46230320,옥룡면
라라235578,,46230110,금호동
라라259572,,46230110,금호동
라라168767,,46230340,진상면
라라077634,,46230250,광양읍
라라085608,,46230250,광양읍
라라153709,,46230340,진상면
라라136632,,46230250,광양읍
라라139747,,46230340,진상면
라라223637,,46230350,진월면
라라154654,,46230330,옥곡면
라라250549,,46230110,금호동
라라118734,,46230320,옥룡면
라라163685,,46230330,옥곡면
라라158739,,46230340,진상면
라라157706,,46230340,진상면
라라057720,,46230310,봉강면
라라094762,,46230320,옥룡면
라라212650,,46230350,진월면
라라252694,,46230350,진월면
라라240711,,46230350,진월면
라라175613,,46230106,중동
라라198749,,46230360,다압면
라라104613,,46230250,광양읍
라라077687,,46230310,봉강면
라라104612,,46230250,광양읍
라라241671,,46230350,진월면
라라197611,,46230107,마동
라라096688,,46230320,옥룡면
라라082661,,46230250,광양읍
라라122577,,46230101,황금동
라라215691,,46230340,진상면
라라225721,,46230350,진월면
라라070693,,46230310,봉강면
라라186726,,46230340,진상면
라라198655,,46230330,옥곡면
라라117568,,46230101,황금동
라라121689,,46230320,옥룡면
라라098757,,46230320,옥룡면
라라147760,,46230340,진상면
라라207700,,46230340,진상면
라라139644,,46230250,광양읍
라라098766,,46230320,옥룡면
라라040779,,46230310,봉강면
라라081712,,46230310,봉강면
라라127811,,46230360,다압면
라라030749,,46230310,봉강면
라라042732,,46230310,봉강면
라라102652,,46230250,광양읍
라라140707,,46230330,옥곡면
라라080707,,46230310,봉강면
라라170595,,46230103,도이동
라라205594,,46230110,금호동
라라028757,,46230310,봉강면
라라188722,,46230340,진상면
라라213680,,46230350,진월면
라라131627,,46230250,광양읍
라라212617,,46230110,금호동
라라234668,,46230350,진월면
라라080784,,46230320,옥룡면
라라088698,,46230310,봉강면
라라156666,,46230330,옥곡면
라라083777,,46230320,옥룡면
라라235576,,46230110,금호동
라라152687,,46230330,옥곡면
라라130640,,46230250,광양읍
라라235586,,46230110,금호동
라라053718,,46230310,봉강면
라라207759,,46230360,다압면
라라108859,,46230360,다압면
라라113855,,46230360,다압면
라라134591,,46230102,황길동
라라089665,,46230250,광양읍
라라173802,,46230360,다압면
라라093747,,46230320,옥룡면
라라240573,,46230110,금호동
라라161780,,46230360,다압면
라라059779,,46230310,봉강면
라라113748,,46230320,옥룡면
라라145689,,46230330,옥곡면
라라093789,,46230320,옥룡면
라라167740,,46230340,진상면
라라226713,,46230350,진월면
라라244687,,46230350,진월면
라라175772,,46230360,다압면
라라170685,,46230330,옥곡면
라라106623,,46230250,광양읍
라라200727,,46230340,진상면
라라120866,,46230360,다압면
라라063644,,46230250,광양읍
라라137635,,46230250,광양읍
라라194674,,46230340,진상면
라라233731,,46230350,진월면
라라191625,,46230107,마동
라라037777,,46230310,봉강면
라라107642,,46230250,광양읍
라라141593,,46230102,황길동
라라216613,,46230110,금호동
라라147750,,46230340,진상면
라라155630,,46230105,중군동
라라129819,,46230360,다압면
라라143579,,46230102,황길동
라라199757,,46230360,다압면
라라109870,,46230360,다압면
라라252584,,46230110,금호동
라라153727,,46230340,진상면
라라176637,,46230105,중군동
라라091728,,46230320,옥룡면
라라152627,,46230104,성황동
라라147730,,46230340,진상면
라라195643,,46230330,옥곡면
라라095805,,46230360,다압면
라라173813,,46230360,다압면
라라137796,,46230340,진상면
라라094693,,46230320,옥룡면
라라241688,,46230350,진월면
라라249674,,46230350,진월면
라라115580,,46230101,황금동
라라125775,,46230340,진상면
라라189740,,46230360,다압면
라라249704,,46230350,진월면
라라101607,,46230250,광양읍
라라105793,,46230320,옥룡면
라라154605,,46230103,도이동
라라056621,,46230250,광양읍
라라105852,,46230360,다압면
라라050653,,46230310,봉강면
라라206657,,46230350,진월면
라라154775,,46230340,진상면
라라181657,,46230330,옥곡면
라라169802,,46230360,다압면
라라237720,,46230350,진월면
라라150715,,46230340,진상면
라라118713,,46230320,옥룡면
라라152646,,46230330,옥곡면
라라210726,,46230340,진상면
라라141831,,46230360,다압면
라라073611,,46230250,광양읍
라라100837,,46230360,다압면
라라130835,,46230360,다압면
